1 0
   0.43529    0.46195   -0.77274 -142.95679 
  -0.00990    0.86073    0.50897   94.15971 
   0.90024   -0.21390    0.37924   70.15917 
   0.00000    0.00000    0.00000    1.00000 
7 1
   0.22895   -0.57632   -0.78450 -145.13174 
   0.96959    0.06344    0.23636   43.72637 
  -0.08645   -0.81476    0.57332  106.06498 
   0.00000    0.00000    0.00000    1.00000 
7 2
  -0.66758   -0.46195   -0.58390 -108.02136 
   0.17867   -0.86073    0.47668   88.18657 
  -0.72278    0.21390    0.65714  121.57103 
   0.00000    0.00000    0.00000    1.00000 
7 3
  -0.61680    0.57632   -0.53611  -99.18044 
  -0.68780   -0.06344    0.72312  133.77682 
   0.38274    0.81476    0.43553   80.57296 
   0.00000    0.00000    0.00000    1.00000 
8 0
   0.14393   -0.67585   -0.72285 -133.72726 
   0.41093    0.70532   -0.57764 -106.86304 
   0.90024   -0.21390    0.37924   70.15917 
   0.00000    0.00000    0.00000    1.00000 
8 1
  -0.85139   -0.23843   -0.46721  -86.43443 
   0.51736   -0.52851   -0.67306 -124.51630 
  -0.08645   -0.81476    0.57332  106.06498 
   0.00000    0.00000    0.00000    1.00000 
8 2
  -0.37622    0.67585   -0.63379 -117.25085 
  -0.57970   -0.70532   -0.40802  -75.48327 
  -0.72278    0.21390    0.65714  121.57103 
   0.00000    0.00000    0.00000    1.00000 
8 3
   0.46354    0.23843   -0.85339 -157.87778 
  -0.79915    0.52851   -0.28642  -52.98688 
   0.38274    0.81476    0.43553   80.57296 
   0.00000    0.00000    0.00000    1.00000 
9 0
  -0.34634   -0.87965    0.32599   60.30880 
   0.26387   -0.42482   -0.86597 -160.20468 
   0.90024   -0.21390    0.37924   70.15917 
   0.00000    0.00000    0.00000    1.00000 
9 1
  -0.75514    0.42896    0.49574   91.71234 
  -0.64984   -0.39008   -0.65233 -120.68168 
  -0.08645   -0.81476    0.57332  106.06498 
   0.00000    0.00000    0.00000    1.00000 
9 2
   0.43507    0.87965    0.19220   35.55639 
  -0.53694    0.42482   -0.72885 -134.83778 
  -0.72278    0.21390    0.65714  121.57103 
   0.00000    0.00000    0.00000    1.00000 
9 3
   0.90328   -0.42896    0.00868    1.60660 
   0.19390    0.39008   -0.90013 -166.52452 
   0.38274    0.81476    0.43553   80.57296 
   0.00000    0.00000    0.00000    1.00000 
10 0
  -0.35798    0.13220    0.92433  171.00015 
  -0.24785   -0.96787    0.04244    7.85111 
   0.90024   -0.21390    0.37924   70.15917 
   0.00000    0.00000    0.00000    1.00000 
10 1
   0.38469    0.50355    0.77360  143.11577 
  -0.91899    0.28743    0.26990   49.93092 
  -0.08645   -0.81476    0.57332  106.06498 
   0.00000    0.00000    0.00000    1.00000 
10 2
   0.64510   -0.13220    0.75257  139.22588 
   0.24785    0.96787   -0.04244   -7.85103 
  -0.72278    0.21390    0.65714  121.57103 
   0.00000    0.00000    0.00000    1.00000 
10 3
   0.09472   -0.50355    0.85876  158.87071 
   0.91899   -0.28743   -0.26990  -49.93090 
   0.38274    0.81476    0.43553   80.57296 
   0.00000    0.00000    0.00000    1.00000 
11 0
  -0.13053   -0.09114    0.98725  182.64066 
   0.94787    0.28050    0.15122   27.97481 
  -0.29071    0.95552    0.04978    9.20861 
   0.00000    0.00000    0.00000    1.00000 
11 1
   0.19119    0.29847    0.93507  172.98862 
   0.32346   -0.91859    0.22707   42.00825 
   0.92672    0.25905   -0.27217  -50.35126 
   0.00000    0.00000    0.00000    1.00000 
11 2
   0.45154    0.09114    0.88758  164.20256 
  -0.84356   -0.28050    0.45795   84.72143 
   0.29071   -0.95552   -0.04978   -9.20861 
   0.00000    0.00000    0.00000    1.00000 
11 3
   0.34480   -0.29847    0.88996  164.64255 
  -0.14931    0.91859    0.36592   67.69478 
  -0.92672   -0.25905    0.27217   50.35126 
   0.00000    0.00000    0.00000    1.00000 
12 0
  -0.45191    0.58471    0.67372  124.63771 
   0.53694   -0.42482    0.72885  134.83780 
   0.71237    0.69112   -0.12198  -22.56566 
   0.00000    0.00000    0.00000    1.00000 
12 1
   0.74629    0.53690    0.39343   72.78514 
  -0.19390   -0.39008    0.90013  166.52454 
   0.63675   -0.74805   -0.18701  -34.59630 
   0.00000    0.00000    0.00000    1.00000 
12 2
   0.65031   -0.58471    0.48499   89.72320 
  -0.26387    0.42482    0.86597  160.20468 
  -0.71237   -0.69112    0.12198   22.56566 
   0.00000    0.00000    0.00000    1.00000 
12 3
  -0.41503   -0.53690    0.73450  135.88239 
   0.64984    0.39008    0.65233  120.68169 
  -0.63675    0.74805    0.18701   34.59630 
   0.00000    0.00000    0.00000    1.00000 
13 0
  -0.94181   -0.29494    0.16126   29.83349 
   0.16877    0.00000    0.98566  182.34628 
  -0.29071    0.95552    0.04978    9.20861 
   0.00000    0.00000    0.00000    1.00000 
13 1
  -0.24855    0.96586    0.07300   13.50422 
   0.28179    0.00000    0.95948  177.50320 
   0.92672    0.25905   -0.27217  -50.35126 
   0.00000    0.00000    0.00000    1.00000 
13 2
   0.94181    0.29494   -0.16126  -29.83348 
   0.16877    0.00000    0.98566  182.34628 
   0.29071   -0.95552   -0.04978   -9.20861 
   0.00000    0.00000    0.00000    1.00000 
13 3
   0.24855   -0.96586   -0.07300  -13.50421 
   0.28179    0.00000    0.95948  177.50320 
  -0.92672   -0.25905    0.27217   50.35126 
   0.00000    0.00000    0.00000    1.00000 
14 0
  -0.65031    0.58471   -0.48499  -89.72319 
  -0.26387    0.42482    0.86597  160.20468 
   0.71237    0.69112   -0.12198  -22.56566 
   0.00000    0.00000    0.00000    1.00000 
14 1
   0.41503    0.53690   -0.73450 -135.88240 
   0.64984    0.39008    0.65233  120.68169 
   0.63675   -0.74805   -0.18701  -34.59630 
   0.00000    0.00000    0.00000    1.00000 
14 2
   0.45191   -0.58471   -0.67372 -124.63771 
   0.53694   -0.42482    0.72885  134.83780 
  -0.71237   -0.69112    0.12198   22.56566 
   0.00000    0.00000    0.00000    1.00000 
14 3
  -0.74629   -0.53690   -0.39343  -72.78514 
  -0.19390   -0.39008    0.90013  166.52454 
  -0.63675    0.74805    0.18701   34.59630 
   0.00000    0.00000    0.00000    1.00000 
15 0
  -0.45154   -0.09114   -0.88758 -164.20256 
  -0.84356   -0.28050    0.45795   84.72143 
  -0.29071    0.95552    0.04978    9.20861 
   0.00000    0.00000    0.00000    1.00000 
15 1
  -0.34480    0.29847   -0.88996 -164.64255 
  -0.14931    0.91859    0.36592   67.69476 
   0.92672    0.25905   -0.27217  -50.35126 
   0.00000    0.00000    0.00000    1.00000 
15 2
   0.13053    0.09114   -0.98725 -182.64067 
   0.94787    0.28050    0.15122   27.97478 
   0.29071   -0.95552   -0.04978   -9.20861 
   0.00000    0.00000    0.00000    1.00000 
15 3
  -0.19119   -0.29847   -0.93507 -172.98862 
   0.32346   -0.91859    0.22707   42.00822 
  -0.92672   -0.25905    0.27217   50.35126 
   0.00000    0.00000    0.00000    1.00000 
16 0
   0.04999   -0.22334   -0.97346 -180.08971 
  -0.70002    0.68737   -0.19365  -35.82585 
   0.71237    0.69112   -0.12198  -22.56566 
   0.00000    0.00000    0.00000    1.00000 
16 1
  -0.48979   -0.20508   -0.84738 -156.76508 
   0.59553    0.63116   -0.49697  -91.93915 
   0.63675   -0.74805   -0.18701  -34.59630 
   0.00000    0.00000    0.00000    1.00000 
16 2
  -0.37101    0.22334   -0.90137 -166.75354 
   0.59571   -0.68737   -0.41552  -76.87034 
  -0.71237   -0.69112    0.12198   22.56566 
   0.00000    0.00000    0.00000    1.00000 
16 3
  -0.04620    0.20508   -0.97765 -180.86609 
  -0.76968   -0.63117   -0.09602  -17.76385 
  -0.63675    0.74805    0.18701   34.59630 
   0.00000    0.00000    0.00000    1.00000 
17 0
   0.66274    0.23861   -0.70982 -131.31625 
  -0.69012   -0.17336   -0.70262 -129.98555 
  -0.29071    0.95552    0.04978    9.20861 
   0.00000    0.00000    0.00000    1.00000 
17 1
   0.03545   -0.78140   -0.62302 -115.25889 
  -0.37406    0.56772   -0.73333 -135.66554 
   0.92672    0.25905   -0.27217  -50.35126 
   0.00000    0.00000    0.00000    1.00000 
17 2
  -0.86114   -0.23861   -0.44889  -83.04466 
   0.41704    0.17336   -0.89220 -165.05692 
   0.29071   -0.95552   -0.04978   -9.20861 
   0.00000    0.00000    0.00000    1.00000 
17 3
  -0.36671    0.78140   -0.50491  -93.40861 
  -0.08188   -0.56772   -0.81914 -151.54070 
  -0.92672   -0.25905    0.27217   50.35126 
   0.00000    0.00000    0.00000    1.00000 
18 0
   0.68121   -0.72274   -0.11664  -21.57837 
  -0.16877    0.00000   -0.98566 -182.34628 
   0.71237    0.69112   -0.12198  -22.56566 
   0.00000    0.00000    0.00000    1.00000 
18 1
  -0.71773   -0.66365    0.21079   38.99621 
  -0.28179    0.00000   -0.95948 -177.50322 
   0.63675   -0.74805   -0.18701  -34.59630 
   0.00000    0.00000    0.00000    1.00000 
18 2
  -0.68121    0.72274    0.11664   21.57840 
  -0.16877    0.00000   -0.98566 -182.34627 
  -0.71237   -0.69112    0.12198   22.56566 
   0.00000    0.00000    0.00000    1.00000 
18 3
   0.71773    0.66365   -0.21079  -38.99627 
  -0.28179    0.00000   -0.95948 -177.50320 
  -0.63675    0.74805    0.18701   34.59630 
   0.00000    0.00000    0.00000    1.00000 
19 0
   0.86114    0.23861    0.44889   83.04470 
   0.41705    0.17336   -0.89220 -165.05690 
  -0.29071    0.95552    0.04978    9.20861 
   0.00000    0.00000    0.00000    1.00000 
19 1
   0.36671   -0.78140    0.50491   93.40864 
  -0.08188   -0.56772   -0.81914 -151.54068 
   0.92672    0.25905   -0.27217  -50.35126 
   0.00000    0.00000    0.00000    1.00000 
19 2
  -0.66274   -0.23861    0.70982  131.31628 
  -0.69012   -0.17336   -0.70262 -129.98553 
   0.29071   -0.95552   -0.04978   -9.20861 
   0.00000    0.00000    0.00000    1.00000 
19 3
  -0.03545    0.78140    0.62302  115.25888 
  -0.37406    0.56772   -0.73333 -135.66554 
  -0.92672   -0.25905    0.27217   50.35126 
   0.00000    0.00000    0.00000    1.00000 
20 0
   0.37101   -0.22334    0.90137  166.75356 
   0.59571   -0.68737   -0.41552  -76.87030 
   0.71237    0.69112   -0.12198  -22.56566 
   0.00000    0.00000    0.00000    1.00000 
20 1
   0.04620   -0.20508    0.97765  180.86607 
  -0.76968   -0.63117   -0.09602  -17.76391 
   0.63675   -0.74805   -0.18701  -34.59630 
   0.00000    0.00000    0.00000    1.00000 
20 2
  -0.04999    0.22334    0.97346  180.08971 
  -0.70002    0.68737   -0.19365  -35.82582 
  -0.71237   -0.69112    0.12198   22.56566 
   0.00000    0.00000    0.00000    1.00000 
20 3
   0.48979    0.20508    0.84738  156.76509 
   0.59553    0.63117   -0.49697  -91.93912 
  -0.63675    0.74805    0.18701   34.59630 
   0.00000    0.00000    0.00000    1.00000 
21 0
  -0.43529   -0.46195    0.77274  142.95679 
  -0.00990    0.86073    0.50897   94.15970 
  -0.90024    0.21390   -0.37924  -70.15917 
   0.00000    0.00000    0.00000    1.00000 
21 1
  -0.22895    0.57632    0.78450  145.13174 
   0.96959    0.06344    0.23636   43.72636 
   0.08645    0.81476   -0.57332 -106.06498 
   0.00000    0.00000    0.00000    1.00000 
21 2
   0.66758    0.46195    0.58390  108.02136 
   0.17867   -0.86073    0.47668   88.18656 
   0.72278   -0.21390   -0.65714 -121.57103 
   0.00000    0.00000    0.00000    1.00000 
21 3
   0.61680   -0.57632    0.53611   99.18044 
  -0.68780   -0.06344    0.72312  133.77682 
  -0.38274   -0.81476   -0.43553  -80.57296 
   0.00000    0.00000    0.00000    1.00000 
22 0
  -0.12510   -0.96135   -0.24527  -45.37512 
  -0.41704   -0.17336    0.89220  165.05693 
  -0.90024    0.21390   -0.37924  -70.15917 
   0.00000    0.00000    0.00000    1.00000 
22 1
  -0.99289    0.11775    0.01763    3.26194 
   0.08188    0.56772    0.81914  151.54070 
   0.08645    0.81476   -0.57332 -106.06498 
   0.00000    0.00000    0.00000    1.00000 
22 2
   0.03637    0.96135   -0.27292  -50.48997 
   0.69012    0.17336    0.70262  129.98557 
   0.72278   -0.21390   -0.65714 -121.57103 
   0.00000    0.00000    0.00000    1.00000 
22 3
   0.84474   -0.11775   -0.52206  -96.58088 
   0.37406   -0.56772    0.73333  135.66551 
  -0.38274   -0.81476   -0.43553  -80.57296 
   0.00000    0.00000    0.00000    1.00000 
23 0
   0.35798   -0.13220   -0.92433 -171.00015 
  -0.24785   -0.96787    0.04244    7.85107 
  -0.90024    0.21390   -0.37924  -70.15917 
   0.00000    0.00000    0.00000    1.00000 
23 1
  -0.38469   -0.50355   -0.77360 -143.11575 
  -0.91899    0.28743    0.26990   49.93093 
   0.08645    0.81476   -0.57332 -106.06498 
   0.00000    0.00000    0.00000    1.00000 
23 2
  -0.64510    0.13220   -0.75257 -139.22588 
   0.24785    0.96787   -0.04244   -7.85106 
   0.72278   -0.21390   -0.65714 -121.57103 
   0.00000    0.00000    0.00000    1.00000 
23 3
  -0.09472    0.50355   -0.85876 -158.87070 
   0.91899   -0.28743   -0.26990  -49.93093 
  -0.38274   -0.81476   -0.43553  -80.57296 
   0.00000    0.00000    0.00000    1.00000 
24 0
   0.34634    0.87965   -0.32599  -60.30877 
   0.26387   -0.42482   -0.86597 -160.20470 
  -0.90024    0.21390   -0.37924  -70.15917 
   0.00000    0.00000    0.00000    1.00000 
24 1
   0.75514   -0.42896   -0.49574  -91.71234 
  -0.64984   -0.39008   -0.65233 -120.68167 
   0.08645    0.81476   -0.57332 -106.06498 
   0.00000    0.00000    0.00000    1.00000 
24 2
  -0.43507   -0.87965   -0.19220  -35.55636 
  -0.53694    0.42482   -0.72885 -134.83778 
   0.72278   -0.21390   -0.65714 -121.57103 
   0.00000    0.00000    0.00000    1.00000 
24 3
  -0.90328    0.42896   -0.00868   -1.60661 
   0.19390    0.39008   -0.90013 -166.52452 
  -0.38274   -0.81476   -0.43553  -80.57296 
   0.00000    0.00000    0.00000    1.00000 
25 0
  -0.14393    0.67585    0.72285  133.72726 
   0.41093    0.70532   -0.57764 -106.86305 
  -0.90024    0.21390   -0.37924  -70.15917 
   0.00000    0.00000    0.00000    1.00000 
25 1
   0.85139    0.23843    0.46721   86.43442 
   0.51736   -0.52851   -0.67306 -124.51631 
   0.08645    0.81476   -0.57332 -106.06498 
   0.00000    0.00000    0.00000    1.00000 
25 2
   0.37622   -0.67585    0.63379  117.25086 
  -0.57970   -0.70532   -0.40802  -75.48325 
   0.72278   -0.21390   -0.65714 -121.57103 
   0.00000    0.00000    0.00000    1.00000 
25 3
  -0.46354   -0.23843    0.85339  157.87775 
  -0.79915    0.52851   -0.28642  -52.98693 
  -0.38274   -0.81476   -0.43553  -80.57296 
   0.00000    0.00000    0.00000    1.00000 
26 0
   0.86956   -0.49357    0.01593    2.94763 
  -0.41093   -0.70532    0.57764  106.86302 
  -0.27387   -0.50884   -0.81614 -150.98544 
   0.00000    0.00000    0.00000    1.00000 
26 1
  -0.45807   -0.83537    0.30385   56.21273 
  -0.51736    0.52851    0.67306  124.51630 
  -0.72284    0.15111   -0.67429 -124.74302 
   0.00000    0.00000    0.00000    1.00000 
26 2
  -0.81472    0.49357    0.30433   56.30028 
   0.57970    0.70532    0.40802   75.48328 
  -0.01326    0.50884   -0.86076 -159.24055 
   0.00000    0.00000    0.00000    1.00000 
26 3
   0.54963    0.83537    0.00790    1.46155 
   0.79915   -0.52851    0.28642   52.98687 
   0.24344   -0.15111   -0.95807 -177.24348 
   0.00000    0.00000    0.00000    1.00000 
27 0
   0.65952    0.51828   -0.54444 -100.72191 
   0.70002   -0.68737    0.19365   35.82585 
  -0.27387   -0.50884   -0.81614 -150.98544 
   0.00000    0.00000    0.00000    1.00000 
27 1
   0.35049   -0.76079   -0.54622 -101.05135 
  -0.59553   -0.63116    0.49697   91.93914 
  -0.72284    0.15111   -0.67429 -124.74302 
   0.00000    0.00000    0.00000    1.00000 
27 2
  -0.80309   -0.51828   -0.29401  -54.39112 
  -0.59571    0.68737    0.41552   76.87037 
  -0.01326    0.50884   -0.86076 -159.24055 
   0.00000    0.00000    0.00000    1.00000 
27 3
  -0.59019    0.76079   -0.26996  -49.94186 
   0.76968    0.63117    0.09602   17.76386 
   0.24344   -0.15111   -0.95807 -177.24348 
   0.00000    0.00000    0.00000    1.00000 
28 0
  -0.46195    0.81388   -0.35242  -65.19719 
   0.84356    0.28050   -0.45795  -84.72143 
  -0.27387   -0.50884   -0.81614 -150.98544 
   0.00000    0.00000    0.00000    1.00000 
28 1
   0.67469    0.36518   -0.64144 -118.66590 
   0.14931   -0.91859   -0.36592  -67.69478 
  -0.72284    0.15111   -0.67429 -124.74302 
   0.00000    0.00000    0.00000    1.00000 
28 2
   0.31839   -0.81388   -0.48603  -89.91584 
  -0.94787   -0.28050   -0.15122  -27.97478 
  -0.01326    0.50884   -0.86076 -159.24055 
   0.00000    0.00000    0.00000    1.00000 
28 3
  -0.91439   -0.36518   -0.17474  -32.32732 
  -0.32346    0.91859   -0.22707  -42.00820 
   0.24344   -0.15111   -0.95807 -177.24348 
   0.00000    0.00000    0.00000    1.00000 
29 0
  -0.94503   -0.01527    0.32664   60.42783 
  -0.17867    0.86073   -0.47668  -88.18658 
  -0.27387   -0.50884   -0.81614 -150.98544 
   0.00000    0.00000    0.00000    1.00000 
29 1
   0.06649    0.98648    0.14979   27.71179 
   0.68780    0.06344   -0.72312 -133.77682 
  -0.72284    0.15111   -0.67429 -124.74302 
   0.00000    0.00000    0.00000    1.00000 
29 2
   0.99986    0.01527   -0.00638   -1.17993 
   0.00990   -0.86073   -0.50897  -94.15973 
  -0.01326    0.50884   -0.86076 -159.24055 
   0.00000    0.00000    0.00000    1.00000 
29 3
   0.02507   -0.98648    0.16196   29.96248 
  -0.96959   -0.06344   -0.23636  -43.72636 
   0.24344   -0.15111   -0.95807 -177.24348 
   0.00000    0.00000    0.00000    1.00000 
30 0
  -0.12211   -0.82332    0.55429  102.54364 
  -0.95398    0.25146    0.16335   30.21913 
  -0.27387   -0.50884   -0.81614 -150.98544 
   0.00000    0.00000    0.00000    1.00000 
30 1
  -0.63359    0.24450    0.73401  135.79272 
   0.27578    0.95780   -0.08099  -14.98383 
  -0.72284    0.15111   -0.67429 -124.74302 
   0.00000    0.00000    0.00000    1.00000 
30 2
   0.29956    0.82332    0.48209   89.18661 
   0.95398   -0.25146   -0.16335  -30.21913 
  -0.01326    0.50884   -0.86076 -159.24055 
   0.00000    0.00000    0.00000    1.00000 
30 3
   0.92988   -0.24450    0.27484   50.84515 
  -0.27578   -0.95780    0.08099   14.98383 
   0.24344   -0.15111   -0.95807 -177.24348 
   0.00000    0.00000    0.00000    1.00000 
